steps|precision|actual value|calculated value
1024|4761349348.612369|121359.67374823427|121181.02557167626
1024|4761349348.612369|124971.30759978427|124786.8297888534
1024|4761349348.612369|128690.42272248487|128499.92652089725
1024|4761349348.612369|132520.21773119346|132323.5083110237
1024|4761349348.612369|136463.98643071344|136260.86269818628
1024|4761349348.612369|140525.12064862263|140315.3750437224
1024|4761349348.612369|144707.1131524052|144490.53144210795
1024|4761349348.612369|149013.56065339738|148789.92171832282
1024|4761349348.612369|153448.16690012952|153217.24251440447
1024|4761349348.612369|158014.74586372497|157776.30046784366
1024|4761349348.612369|162717.22501809607|162471.01548455472
1024|4761349348.612369|167559.64871775758|167305.424109235
1024|4761349348.612369|172546.18167616296|172283.6829960107
1024|4761349348.612369|177681.11254755547|177410.07248235383
1024|4761349348.612369|182968.85761541355|182689.0002693428
1024|4761349348.612369|188413.96459066393|188125.00521143086
1024|4761349348.612369|194021.1165229283|193722.76121898132
1024|4761349348.612369|199795.1358281677|199487.08127692435
1024|4761349348.612369|205740.98843618875|205422.92158299123
1024|4761349348.612369|211863.7880615783|211535.38580908367
1024|4761349348.612369|218168.80060174008|217829.72948944243
1024|4761349348.612369|224661.44866581602|224311.36453938804
1024|4761349348.612369|231347.31623838673|230985.863908519
1024|4761349348.612369|238232.15348196268|237858.96637236825
1024|4761349348.612369|245321.88168239628|244936.5814666377
1024|4761349348.612369|252622.59834146855|252224.79456825388
1024|4761349348.612369|260140.58242102762|259729.8721276113
1024|4761349348.612369|267882.2997431958|267458.267056507
1024|4761349348.612369|275854.40855128143|275416.6242763927
1024|4761349348.612369|284063.7652361832|283611.7864317195
1024|4761349348.612369|292517.4302332115|292050.799773286
1024|4761349348.612369|301222.67409439693|300740.92021664797
1024|4761349348.612369|310186.9837415096|309689.61958079954
1024|4761349348.612369|319418.06890516594|318904.5920124891
1024|4761349348.612369|328923.86875556246|328393.7606016942
1024|4761349348.612369|338712.55873053806|338165.28419394314
1024|4761349348.612369|348792.5575668375|348227.564405341
1024|4761349348.612369|359172.5345406239|358589.2528463306
1024|4761349348.612369|369861.4169234669|369259.25856040075
1024|4761349348.612369|380868.39766021824|380246.7556841369
1024|4761349348.612369|392202.9432753807|391561.1913352002
1024|4761349348.612369|403874.80201476667|403212.29373501777
1024|4761349348.612369|415894.01222945156|415210.08057316724
1024|4761349348.612369|428270.91100923094|427564.86762064835
1024|4761349348.612369|441016.14307300723|440287.27759944636
1024|4761349348.612369|454140.6699237525|453388.24931601406
1024|4761349348.612369|467655.7792759193|466879.047066525
1024|4761349348.612369|481573.0947634105|480771.2703219848
1024|4761349348.612369|495904.58593645424|495076.86370152805
1024|4761349348.612369|510662.57855598413|509808.1272424755
1024|4761349348.612369|525859.7651943779|524977.7269759821
1024|4761349348.612369|541509.2161516695|540598.7058173685
1024|4761349348.612369|557624.3906966274|556684.4947805005
1024|4761349348.612369|574219.1486423623|573248.9245258577
1024|4761349348.612369|591307.7622664232|590306.2372522202
1024|4761349348.612369|608904.9285856313|607871.0989421995
1024|4761349348.612369|627025.7819962112|625958.6119721408
1024|4761349348.612369|645685.9072900884|644584.3280972394
1024|4761349348.612369|664901.3530585472|663764.2618230355
1024|4761349348.612369|684688.6454947814|683514.9041747854
1024|4761349348.612369|705064.8026072002|703853.2368765462
1024|4761349348.612369|726047.3488557241|724796.7469521676
1024|4761349348.612369|747654.3302236485|746363.4417607425
1024|4761349348.612369|769904.3297380449|768571.8644794456
1024|4761349348.612369|792816.4834520433|791441.1100470718
1024|4761349348.612369|816410.4969027453|814990.8415819821
1024|4761349348.612369|840706.6620589183|839241.3072885742
1024|4761349348.612369|865725.8747730498|864213.3578668137
1024|4761349348.612369|891489.6527527701|889928.4644397948
1024|4761349348.612369|918020.1540671001|916408.7370147442
1024|4761349348.612369|945340.1962034398|943676.943493342
1024|4761349348.612369|973473.275691688|971756.5292477037
1024|4761349348.612369|1002443.5883123705|1000671.6372788565
1024|4761349348.612369|1032276.0499061577|1030447.1289750398
1024|4761349348.612369|1062996.3178026674|1061108.605487681
1024|4761349348.612369|1094630.812886983|1092682.4297434234
1024|4761349348.612369|1127206.7423228659|1125195.7491111325
1024|4761349348.612369|1160752.1229522056|1158676.5187433723
1024|4761349348.612369|1195295.8053908283|1193153.5256124176
1024|4761349348.612369|1230867.4988413968|1228656.4132614706
1024|4761349348.612369|1267497.796644727|1265215.7072923619
1024|4761349348.612369|1305218.202591513|1302862.8416116517
1024|4761349348.612369|1344061.1580170782|1341630.1854576971
1024|4761349348.612369|1384060.06970246|1381551.0712319221
1024|4761349348.612369|1425249.3386058225|1422659.8231582227
1024|4761349348.612369|1467664.3894489119|1464991.7867951465
1024|4761349348.612369|1511341.7011839927|1508583.3594262223
1024|4761349348.612369|1556318.8383674743|1553472.0213545682
1024|4761349348.612369|1602634.4834672108|1599696.3681286885
1024|4761349348.612369|1650328.4701312524|1647296.1437271645
1024|4761349348.612369|1699441.81744667|1696312.274730772
1024|4761349348.612369|1750016.7652179142|1746786.9055114088
1024|4761349348.612369|1802096.810295045|1798763.4344680852
1024|4761349348.612369|1855726.7439830843|1852286.5513411358
1024|4761349348.612369|1910952.6905646587|1907402.2756367337
1024|4761349348.612369|1967822.1469690683|1964157.9961947463
1024|4761349348.612369|2026384.0236218926|2022602.5119339526
1024|4761349348.612369|2086688.6865102756|2082786.0738096538
1024|4761349348.612369|2148788.0005000574|2144760.4280197555
1024|4761349348.612369|2212735.3739420176|2208578.860496469
1024|4761349348.612369|2278585.8046055827|2274296.242721882
1024|4761349348.612369|2346395.9269795166|2341969.078906802
1024|4761349348.612369|2416224.0609802636|2411655.554573427
1024|4761349348.612369|2488130.2621098286|2483415.586583595
1024|4761349348.612369|2562176.373106354|2557310.874655707
1024|4761349348.612369|2638426.0771318357|2633404.9544145023
1024|4761349348.612369|2716944.952542597|2711763.252019387
1024|4761349348.612369|2797800.529289851|2792453.140418249
1024|4761349348.612369|2881062.346998584|2875543.997275135
1024|4761349348.612369|2966802.0147750005|2961107.264621593
1024|4761349348.612369|3055093.272793671|3049216.5102829747
1024|4761349348.612369|3146012.0557176503|3139947.491132503
1024|4761349348.612369|3239636.5580058037|3233378.218227501
1024|4761349348.612369|3336047.3011638317|3329589.0238837805
1024|4761349348.612369|3435327.2029964835|3428662.630745862
1024|4761349348.612369|3537561.6489208965|3530684.2229124163
1024|4761349348.612369|3642838.5654019937|3635741.5191780776
1024|4761349348.612369|3751248.4955735155|3743924.8484546044
1024|4761349348.612369|3862884.677109293|3855327.2274362366
1024|4761349348.612369|3977843.1224121726|3970044.4405760225
1024|4761349348.612369|4096222.7011891203|4088175.1224418827
1024|4761349348.612369|4218125.225483963|4209820.842523221
1024|4761349348.612369|4343655.537240449|4335086.192560997
1024|4761349348.612369|4472921.598471413|4464078.876476353
1024|4761349348.612369|4606034.584111087|4596909.80297511
1024|4761349348.612369|4743108.97763094|4733693.180907753
1024|4761349348.612369|4884262.669500754|4874546.617466914
1024|4761349348.612369|5029617.058580147|5019591.219306751
1024|4761349348.612369|5179297.156527203|5168951.69667121
1024|4761349348.612369|5333431.695314553|5322756.470620652
1024|4761349348.612369|5492153.237944831|5481137.783449078
1024|4761349348.612369|5655598.292461283|5644231.8123868685
1024|4761349348.612369|5823907.429350991|5812178.786686809
1024|4761349348.612369|5997225.402442307|5985123.1081940625
1024|4761349348.612369|6175701.273399841|6163213.475503773
1024|4761349348.612369|6359488.5399247175|6346603.011813032
1024|4761349348.612369|6548745.267769695|6535449.396577149
1024|4761349348.612369|6743634.22668338|6729915.00108342
1024|4761349348.612369|6944323.030399728|6930167.028058966
1024|4761349348.612369|7150984.280793989|7136377.655432665
1024|4761349348.612369|7363795.716328298|7348724.184374803
1024|4761349348.612369|7582940.364915366|7567389.19174171
1024|4761349348.612369|7808606.701330952|7792560.687056471
1024|4761349348.612369|8040988.809311306|8024432.274160675
1024|4761349348.612369|8280286.548474149|8263203.31767619
1024|4761349348.612369|8526705.726207646|8509079.114420101
1024|4761349348.612369|8780458.274674263|8762271.069920173
1024|4761349348.612369|9041762.43308271|9022996.880182635
1024|4761349348.612369|9310842.935383743|9291480.718868546
1024|4761349348.612369|9587931.203552265|9567953.4300397
1024|4761349348.612369|9873265.546620918|9852652.726639764
1024|4761349348.612369|10167091.365637405|10145823.394881343
1024|4761349348.612369|10469661.364720745|10447717.504714673
1024|4761349348.612369|10781235.76839905|10758594.62655892
1024|4761349348.612369|11102082.545414664|11078722.054482434
1024|4761349348.612369|11432477.639190273|11408375.036023831
1024|4761349348.612369|11772705.205152998|11747837.00885153
1024|4761349348.612369|12123057.855121844|12097399.844465211
1024|4761349348.612369|12483836.90896739|12457364.09914873
1024|4761349348.612369|12855352.653761491|12828039.272390269
1024|4761349348.612369|13237924.6106385|13209744.072991902
1024|4761349348.612369|13631881.809598934|13602806.693097398
1024|4761349348.612369|14037563.072490493|14007565.090373846
1024|4761349348.612369|14455317.30441127|14424367.278589746
1024|4761349348.612369|14885503.793784264|14853571.626839394
1024|4761349348.612369|15328492.521362858|15295547.16767084
1024|4761349348.612369|15784664.47843134|15750673.914382359
1024|4761349348.612369|16254411.994475925|16219343.18776022
1024|4761349348.612369|16738139.074606204|16701957.952538721
1024|4761349348.612369|17236261.747019164|17198933.16387175
1024|4761349348.612369|17749208.42080263|17710696.124113794
1024|4761349348.612369|18277420.254387908|18237686.850217134
1024|4761349348.612369|18821351.53496638|18780358.45206114
1024|4761349348.612369|19381470.069198526|19339177.522038944
1024|4761349348.612369|19958257.585549302|19914624.53623646
1024|4761349348.612369|20552210.14859795|20507194.267548688
1024|4761349348.612369|21163838.585676476|21117396.211088497
1024|4761349348.612369|21793668.926205944|21745755.022253677
1024|4761349348.612369|22442242.854106054|22392810.96782889
1024|4761349348.612369|23110118.173669614|23059120.39051037
1024|4761349348.612369|23797869.289300013|23745256.18725283
1024|4761349348.612369|24506087.69952683|24451808.301849786
1024|4761349348.612369|25235382.505721953|25179384.232170876
1024|4761349348.612369|25986380.93595626|25928609.552492276
1024|4761349348.612369|26759728.88444478|26700128.45136933
1024|4761349348.612369|27556091.467047013|27494604.285513844
1024|4761349348.612369|28376153.59329733|28312720.15015228
1024|4761349348.612369|29220620.555460397|29155179.46635525
1024|4761349348.612369|30090218.63511507|30022706.585843287
1024|4761349348.612369|30985695.727791835|30916047.41378894
1024|4761349348.612369|31907821.986197505|31835970.05015064
1024|4761349348.612369|32857390.4825839|32783265.45008978
1024|4761349348.612369|33835217.890826605|33758748.10403885
1024|4761349348.612369|34842145.18880418|34763256.73800534
1024|4761349348.612369|35879038.38167793|35797655.03471354
1024|4761349348.612369|36946789.246698424|36862832.37620426
1024|4761349348.612369|38046316.10017502|37959704.608531035
1024|4761349348.612369|39178564.587272584|39089214.829210185
1024|4761349348.612369|40344508.495309904|40252334.198101886
1024|4761349348.612369|41545150.59126409|41450062.77241942
1024|4761349348.612369|42781523.484196484|42683430.366584554
1024|4761349348.612369|44054690.51334654|43953497.43766829
1024|4761349348.612369|45365746.662652716|45261355.99717846
1024|4761349348.612369|46715819.50249176|46608130.549977906
1024|4761349348.612369|48106070.15944137|47994979.06114075
1024|4761349348.612369|49537694.31490532|49423093.95157802
1024|4761349348.612369|51011923.23345495|50893703.12328798
1024|4761349348.612369|52530024.82177567|52408071.01511466
1024|4761349348.612369|54093304.71912636|53967499.68991961
1024|4761349348.612369|55703107.4202516|55573329.95410378
1024|4761349348.612369|57360817.43171044|57226942.51044108
1024|4761349348.612369|59067860.46261713|58929759.14521519
1024|4761349348.612369|60825704.65081896|60683243.95068016
1024|4761349348.612369|62635861.82556467|62488904.58389598
1024|4761349348.612369|64499888.80774887|64348293.56302142
1024|4761349348.612369|66419388.74885128|66263009.60217873
1024|4761349348.612369|68396012.50972328|68234698.98603791
1024|4761349348.612369|70431460.08040695|70265056.98530243
1024|4761349348.612369|72527482.04220657|72355829.31431346
1024|4761349348.612369|74685881.07327099|74508813.6320258
1024|4761349348.612369|76908513.49898249|76725861.08764619
1024|4761349348.612369|79197290.88848528|79008877.91226281
1024|4761349348.612369|81554181.69872491|81359827.05783452
1024|4761349348.612369|83981212.96741381|83780729.88494909
1024|4761349348.612369|86480472.05638036|86273667.90080151
